query,dish_name,label
maharashtra sohan papdi,surnoli,0
maharashtra sohan papdi,payokh,0
maharashtra sohan papdi,daal dhokli,0
maharashtra sohan papdi,bombil fry,0
maharashtra sohan papdi,kaju katli,0
maharashtra sohan papdi,paratha,0
meetha sohan papdi,sohan papdi,1
meetha sohan papdi,zunka,0
meetha sohan papdi,churma ladoo,0
meetha sohan papdi,laddu,0
meetha sohan papdi,cheera doi,0
meetha sohan papdi,handwo,0
meetha sohan papdi,gheela pitha,0
meetha sohan papdi,paneer tikka masala,0
sohan papdi dessert,sohan papdi,1
sohan papdi dessert,pithe,0
sohan papdi dessert,payokh,0
sohan papdi dessert,unni appam,0
sohan papdi dessert,pattor,0
sohan papdi dessert,kheer sagar,0
sohan papdi dessert,turiya patra vatana sabji,0
sohan papdi dessert,ras malai,0
gram flour sohan papdi,sohan papdi,1
gram flour sohan papdi,saath,0
gram flour sohan papdi,cheera doi,0
gram flour sohan papdi,ariselu,0
gram flour sohan papdi,bhakri,0
gram flour sohan papdi,patra,0
gram flour sohan papdi,pantua,0
gram flour sohan papdi,halvasan,0
sweet chhena jalebi,chhena jalebi,1
sweet chhena jalebi,halvasan,0
sweet chhena jalebi,kakinada khaja,0
sweet chhena jalebi,gulab jamun,0
sweet chhena jalebi,ras malai,0
sweet chhena jalebi,chingri bhape,0
sweet chhena jalebi,bandar laddu,0
sweet chhena jalebi,aloo tikki,0
chhena jalebi,chhena jalebi,1
chhena jalebi,shukto,0
chhena jalebi,imarti,0
chhena jalebi,rabri,0
chhena jalebi,obbattu holige,0
chhena jalebi,unni appam,0
chhena jalebi,pakhala,0
chhena jalebi,chole bhature,0
meetha chhena jalebi,chhena jalebi,1
meetha chhena jalebi,shufta,0
meetha chhena jalebi,bebinca,0
meetha chhena jalebi,adhirasam,0
meetha chhena jalebi,kulfi falooda,0
meetha chhena jalebi,kalakand,0
meetha chhena jalebi,modak,0
meetha chhena jalebi,paratha,0
odisha chhena jalebi,chhena jalebi,1
odisha chhena jalebi,rabri,0
odisha chhena jalebi,gheela pitha,0
odisha chhena jalebi,sohan halwa,0
odisha chhena jalebi,doodhpak,0
odisha chhena jalebi,pootharekulu,0
odisha chhena jalebi,pantua,0
odisha chhena jalebi,halvasan,0
chhena chhena jalebi,chhena jalebi,1
chhena chhena jalebi,kulfi falooda,0
chhena chhena jalebi,pootharekulu,0
chhena chhena jalebi,kaju katli,0
chhena chhena jalebi,kheer sagar,0
chhena chhena jalebi,mohanthal,0
chhena chhena jalebi,palathalikalu,0
chhena chhena jalebi,chhena kheeri,0
chhena jalebi dessert,chhena jalebi,1
chhena jalebi dessert,coconut vadi,0
chhena jalebi dessert,rasgulla,0
chhena jalebi dessert,pinaca,0
chhena jalebi dessert,luchi,0
chhena jalebi dessert,poornalu,0
chhena jalebi dessert,double ka meetha,0
chhena jalebi dessert,upma,0
chhena kheeri,chhena kheeri,1
chhena kheeri,boondi,0
chhena kheeri,mishti chholar dal,0
chhena kheeri,gheela pitha,0
chhena kheeri,anarsa,0
chhena kheeri,payokh,0
chhena kheeri,cheera doi,0
chhena kheeri,khakhra,0
sweet chhena kheeri,chhena kheeri,1
sweet chhena kheeri,poornalu,0
sweet chhena kheeri,halvasan,0
sweet chhena kheeri,doodhpak,0
sweet chhena kheeri,til pitha,0
sweet chhena kheeri,chicken razala,0
sweet chhena kheeri,mawa bati,0
sweet chhena kheeri,kofta,0
chhena kheeri dessert,chhena kheeri,1
chhena kheeri dessert,sheer korma,0
chhena kheeri dessert,unni appam,0
chhena kheeri dessert,bebinca,0
chhena kheeri dessert,chicken razala,0
chhena kheeri dessert,pakhala,0
chhena kheeri dessert,pongal,0
chhena kheeri dessert,kuzhi paniyaram,0
meetha chhena kheeri,chhena kheeri,1
meetha chhena kheeri,ras malai,0
meetha chhena kheeri,anarsa,0
meetha chhena kheeri,shrikhand,0
meetha chhena kheeri,mohanthal,0
meetha chhena kheeri,chingri bhape,0
meetha chhena kheeri,cheera doi,0
meetha chhena kheeri,obbattu holige,0
chhena chhena kheeri,chhena kheeri,1
chhena chhena kheeri,daal puri,0
chhena chhena kheeri,qubani ka meetha,0
chhena chhena kheeri,shankarpali,0
chhena chhena kheeri,laddu,0
chhena chhena kheeri,kaju katli,0
chhena chhena kheeri,pinaca,0
chhena chhena kheeri,rasgulla,0
odisha chhena kheeri,chhena kheeri,1
odisha chhena kheeri,cheera doi,0
odisha chhena kheeri,sutar feni,0
odisha chhena kheeri,payasam,0
odisha chhena kheeri,daal puri,0
odisha chhena kheeri,anarsa,0
odisha chhena kheeri,lyangcha,0
odisha chhena kheeri,koldil chicken,0
meetha chhena poda,chhena poda,1
meetha chhena poda,gavvalu,0
meetha chhena poda,sohan papdi,0
meetha chhena poda,phirni,0
meetha chhena poda,mohanthal,0
meetha chhena poda,mawa bati,0
meetha chhena poda,qubani ka meetha,0
meetha chhena poda,kanji,0
sweet chhena poda,chhena poda,1
sweet chhena poda,chingri malai curry,0
sweet chhena poda,obbattu holige,0
sweet chhena poda,kulfi falooda,0
sweet chhena poda,poornalu,0
sweet chhena poda,kakinada khaja,0
sweet chhena poda,kaju katli,0
sweet chhena poda,avial,0
chhena poda dessert,chhena poda,1
chhena poda dessert,jalebi,0
chhena poda dessert,pakhala,0
chhena poda dessert,shufta,0
chhena poda dessert,basundi,0
chhena poda dessert,kakinada khaja,0
chhena poda dessert,sukhdi,0
chhena poda dessert,chana masala,0
odisha chhena poda,chhena poda,1
odisha chhena poda,jalebi,0
odisha chhena poda,mahim halwa,0
odisha chhena poda,gulab jamun,0
odisha chhena poda,pongal,0
odisha chhena poda,gavvalu,0
odisha chhena poda,dhondas,0
odisha chhena poda,kothamali sadam,0
sugar chhena poda,chhena poda,1
sugar chhena poda,gheela pitha,0
sugar chhena poda,adhirasam,0
sugar chhena poda,shrikhand,0
sugar chhena poda,unni appam,0
sugar chhena poda,imarti,0
sugar chhena poda,chingri malai curry,0
sugar chhena poda,kulfi falooda,0
chhena poda,chhena poda,1
chhena poda,modak,0
chhena poda,sohan halwa,0
chhena poda,obbattu holige,0
chhena poda,mysore pak,0
chhena poda,ariselu,0
chhena poda,kheer,0
chhena poda,shahi paneer,0
flour cham cham,cham cham,1
flour cham cham,daal puri,0
flour cham cham,jalebi,0
flour cham cham,shrikhand,0
flour cham cham,palathalikalu,0
flour cham cham,pootharekulu,0
flour cham cham,pinaca,0
flour cham cham,methi na gota,0
cham cham,cham cham,1
cham cham,gulab jamun,0
cham cham,hando guri,0
cham cham,ledikeni,0
cham cham,ras malai,0
cham cham,balu shahi,0
cham cham,dal makhani,0
cham cham,papad,0
sweet cham cham,cham cham,1
sweet cham cham,bebinca,0
sweet cham cham,balu shahi,0
sweet cham cham,bandar laddu,0
sweet cham cham,mahim halwa,0
sweet cham cham,jalebi,0
sweet cham cham,mihidana,0
sweet cham cham,dal tadka,0
cham cham dessert,cham cham,1
cham cham dessert,prawn malai curry,0
cham cham dessert,obbattu holige,0
cham cham dessert,rasgulla,0
cham cham dessert,anarsa,0
cham cham dessert,panjeeri,0
cham cham dessert,gavvalu,0
cham cham dessert,coconut vadi,0
meetha cham cham,cham cham,1
meetha cham cham,shahi tukra,0
meetha cham cham,shrikhand,0
meetha cham cham,nankhatai,0
meetha cham cham,mahim halwa,0
meetha cham cham,rasabali,0
meetha cham cham,kajjikaya,0
meetha cham cham,sabudana khichadi,0
west bengal cham cham,cham cham,1
west bengal cham cham,shankarpali,0
west bengal cham cham,laddu,0
west bengal cham cham,nankhatai,0
west bengal cham cham,modak,0
west bengal cham cham,bandar laddu,0
west bengal cham cham,chikki,0
west bengal cham cham,obbattu holige,0
chenna kheer sagar,kheer sagar,1
chenna kheer sagar,petha,0
chenna kheer sagar,sheera,0
chenna kheer sagar,pinaca,0
chenna kheer sagar,mahim halwa,0
chenna kheer sagar,kalakand,0
chenna kheer sagar,gud papdi,0
chenna kheer sagar,sevai,0
meetha kheer sagar,kheer sagar,1
meetha kheer sagar,bandar laddu,0
meetha kheer sagar,imarti,0
meetha kheer sagar,kabiraji,0
meetha kheer sagar,qubani ka meetha,0
meetha kheer sagar,sukhdi,0
meetha kheer sagar,churma ladoo,0
meetha kheer sagar,palathalikalu,0
kheer sagar,kheer sagar,1
kheer sagar,lyangcha,0
kheer sagar,cheera doi,0
kheer sagar,dal makhani,0
kheer sagar,dudhi halwa,0
kheer sagar,imarti,0
kheer sagar,kabiraji,0
kheer sagar,chapati,0
kheer sagar dessert,kheer sagar,1
kheer sagar dessert,phirni,0
kheer sagar dessert,payasam,0
kheer sagar dessert,lassi,0
kheer sagar dessert,misti doi,0
kheer sagar dessert,mihidana,0
kheer sagar dessert,pakhala,0
kheer sagar dessert,khichdi,0
odisha kheer sagar,kheer sagar,1
odisha kheer sagar,kalakand,0
odisha kheer sagar,sohan papdi,0
odisha kheer sagar,palathalikalu,0
odisha kheer sagar,ledikeni,0
odisha kheer sagar,petha,0
odisha kheer sagar,sandesh,0
odisha kheer sagar,currivepillai sadam,0
sweet kheer sagar,kheer sagar,1
sweet kheer sagar,doodhpak,0
sweet kheer sagar,kheer,0
sweet kheer sagar,anarsa,0
sweet kheer sagar,sheera,0
sweet kheer sagar,halvasan,0
sweet kheer sagar,chak hao kheer,0
sweet kheer sagar,shankarpali,0
meetha ledikeni,ledikeni,1
meetha ledikeni,pakhala,0
meetha ledikeni,modak,0
meetha ledikeni,chhena jalebi,0
meetha ledikeni,chingri malai curry,0
meetha ledikeni,rasgulla,0
meetha ledikeni,chhena poda,0
meetha ledikeni,samosa,0
sweet ledikeni,ledikeni,1
sweet ledikeni,kajjikaya,0
sweet ledikeni,kaju katli,0
sweet ledikeni,dal makhani,0
sweet ledikeni,shahi tukra,0
sweet ledikeni,chhena kheeri,0
sweet ledikeni,basundi,0
sweet ledikeni,obbattu holige,0
ledikeni dessert,ledikeni,1
ledikeni dessert,malapua,0
ledikeni dessert,shankarpali,0
ledikeni dessert,chhena poda,0
ledikeni dessert,pakhala,0
ledikeni dessert,sheer korma,0
ledikeni dessert,jalebi,0
ledikeni dessert,pork bharta,0
ledikeni,ledikeni,1
ledikeni,laddu,0
ledikeni,panjeeri,0
ledikeni,obbattu holige,0
ledikeni,cham cham,0
ledikeni,kaju katli,0
ledikeni,dal makhani,0
ledikeni,anarsa,0
west bengal ledikeni,ledikeni,1
west bengal ledikeni,qubani ka meetha,0
west bengal ledikeni,pakhala,0
west bengal ledikeni,shukto,0
west bengal ledikeni,chhena jalebi,0
west bengal ledikeni,sheera,0
west bengal ledikeni,sandesh,0
west bengal ledikeni,malapua,0
chhena ledikeni,ledikeni,1
chhena ledikeni,gulab jamun,0
chhena ledikeni,coconut vadi,0
chhena ledikeni,kaju katli,0
chhena ledikeni,gud papdi,0
chhena ledikeni,shukto,0
chhena ledikeni,chhena jalebi,0
chhena ledikeni,daal baati churma,0
flour lyangcha,lyangcha,1
flour lyangcha,coconut vadi,0
flour lyangcha,petha,0
flour lyangcha,maach jhol,0
flour lyangcha,gavvalu,0
flour lyangcha,gajar ka halwa,0
flour lyangcha,basundi,0
flour lyangcha,daal dhokli,0
lyangcha dessert,lyangcha,1
lyangcha dessert,malapua,0
lyangcha dessert,anarsa,0
lyangcha dessert,sohan halwa,0
lyangcha dessert,masor tenga,0
lyangcha dessert,gheela pitha,0
lyangcha dessert,chak hao kheer,0
lyangcha dessert,rasabali,0
assam lyangcha,lyangcha,1
assam lyangcha,masor koni,0
assam lyangcha,payasam,0
assam lyangcha,khar,0
assam lyangcha,mawa bati,0
assam lyangcha,bebinca,0
assam lyangcha,chhena poda,0
assam lyangcha,kolim jawla,0
sweet lyangcha,lyangcha,1
sweet lyangcha,mysore pak,0
sweet lyangcha,ledikeni,0
sweet lyangcha,maach jhol,0
sweet lyangcha,chhena kheeri,0
sweet lyangcha,dudhi halwa,0
sweet lyangcha,bebinca,0
sweet lyangcha,sandige,0
lyangcha,lyangcha,1
lyangcha,mawa bati,0
lyangcha,kulfi falooda,0
lyangcha,palathalikalu,0
lyangcha,gajar ka halwa,0
lyangcha,nankhatai,0
lyangcha,black rice,0
lyangcha,kuzhakkattai,0
meetha lyangcha,lyangcha,1
meetha lyangcha,kalakand,0
meetha lyangcha,shankarpali,0
meetha lyangcha,dharwad pedha,0
meetha lyangcha,lassi,0
meetha lyangcha,jalebi,0
meetha lyangcha,mahim halwa,0
meetha lyangcha,chicken razala,0
bihar malapua,malapua,1
bihar malapua,payokh,0
bihar malapua,goja,0
bihar malapua,imarti,0
bihar malapua,halvasan,0
bihar malapua,phirni,0
bihar malapua,poornalu,0
bihar malapua,haq maas,0
sweet malapua,malapua,1
sweet malapua,chicken tikka,0
sweet malapua,shrikhand,0
sweet malapua,chana masala,0
sweet malapua,chikki,0
sweet malapua,ariselu,0
sweet malapua,chhena poda,0
sweet malapua,paniyaram,0
meetha malapua,malapua,1
meetha malapua,halvasan,0
meetha malapua,kheer,0
meetha malapua,laddu,0
meetha malapua,shufta,0
meetha malapua,imarti,0
meetha malapua,aloo methi,0
meetha malapua,bhatura,0
malapua,malapua,1
malapua,palak paneer,0
malapua,shrikhand,0
malapua,panjeeri,0
malapua,mohanthal,0
malapua,chhena poda,0
malapua,dum aloo,0
malapua,doodhpak,0
yoghurt malapua,malapua,1
yoghurt malapua,balu shahi,0
yoghurt malapua,mushroom matar,0
yoghurt malapua,mushroom do pyaza,0
yoghurt malapua,doodhpak,0
yoghurt malapua,sohan papdi,0
yoghurt malapua,karela bharta,0
yoghurt malapua,konir dom,0
malapua dessert,malapua,1
malapua dessert,basundi,0
malapua dessert,ghevar,0
malapua dessert,sohan halwa,0
malapua dessert,petha,0
malapua dessert,pindi chana,0
malapua dessert,ariselu,0
malapua dessert,chicken razala,0
meetha mihidana,mihidana,1
meetha mihidana,unni appam,0
meetha mihidana,dal makhani,0
meetha mihidana,lyangcha,0
meetha mihidana,misti doi,0
meetha mihidana,shrikhand,0
meetha mihidana,petha,0
meetha mihidana,chorafali,0
sweet mihidana,mihidana,1
sweet mihidana,adhirasam,0
sweet mihidana,nankhatai,0
sweet mihidana,sandesh,0
sweet mihidana,chak hao kheer,0
sweet mihidana,kuzhi paniyaram,0
sweet mihidana,gulab jamun,0
sweet mihidana,jalebi,0
west bengal mihidana,mihidana,1
west bengal mihidana,coconut vadi,0
west bengal mihidana,anarsa,0
west bengal mihidana,double ka meetha,0
west bengal mihidana,chak hao kheer,0
west bengal mihidana,bebinca,0
west bengal mihidana,qubani ka meetha,0
west bengal mihidana,daal puri,0
mihidana,mihidana,1
mihidana,luchi,0
mihidana,palathalikalu,0
mihidana,boondi,0
mihidana,chikki,0
mihidana,misti doi,0
mihidana,phirni,0
mihidana,bandar laddu,0
mihidana dessert,mihidana,1
mihidana dessert,cham cham,0
mihidana dessert,chingri bhape,0
mihidana dessert,til pitha,0
mihidana dessert,shukto,0
mihidana dessert,obbattu holige,0
mihidana dessert,phirni,0
mihidana dessert,kheer,0
besan flour mihidana,mihidana,1
besan flour mihidana,ghevar,0
besan flour mihidana,modak,0
besan flour mihidana,sohan papdi,0
besan flour mihidana,chhena kheeri,0
besan flour mihidana,basundi,0
besan flour mihidana,shufta,0
besan flour mihidana,shahi tukra,0
meetha misti doi,misti doi,1
meetha misti doi,gheela pitha,0
meetha misti doi,chak hao kheer,0
meetha misti doi,ariselu,0
meetha misti doi,boondi,0
meetha misti doi,mishti chholar dal,0
meetha misti doi,luchi,0
meetha misti doi,bilahi maas,0
milk misti doi,misti doi,1
milk misti doi,phirni,0
milk misti doi,chingri malai curry,0
milk misti doi,mysore pak,0
milk misti doi,gavvalu,0
milk misti doi,shankarpali,0
milk misti doi,kulfi falooda,0
milk misti doi,bilahi maas,0
misti doi dessert,misti doi,1
misti doi dessert,kajjikaya,0
misti doi dessert,gud papdi,0
misti doi dessert,pongal,0
misti doi dessert,kheer,0
misti doi dessert,kabiraji,0
misti doi dessert,halvasan,0
misti doi dessert,alu pitika,0
sweet misti doi,misti doi,1
sweet misti doi,shahi tukra,0
sweet misti doi,cham cham,0
sweet misti doi,imarti,0
sweet misti doi,kabiraji,0
sweet misti doi,dharwad pedha,0
sweet misti doi,mawa bati,0
sweet misti doi,til pitha,0
misti doi,misti doi,1
misti doi,cham cham,0
misti doi,kulfi falooda,0
misti doi,adhirasam,0
misti doi,nankhatai,0
misti doi,gajar ka halwa,0
misti doi,sandesh,0
misti doi,pindi chana,0
west bengal misti doi,misti doi,1
west bengal misti doi,hando guri,0
west bengal misti doi,doodhpak,0
west bengal misti doi,kajjikaya,0
west bengal misti doi,cheera doi,0
west bengal misti doi,sukhdi,0
west bengal misti doi,poornalu,0
west bengal misti doi,kuzhambu,0
west bengal pantua,pantua,1
west bengal pantua,gajar ka halwa,0
west bengal pantua,adhirasam,0
west bengal pantua,sukhdi,0
west bengal pantua,chak hao kheer,0
west bengal pantua,unni appam,0
west bengal pantua,pakhala,0
west bengal pantua,papad,0
pantua,pantua,1
pantua,kakinada khaja,0
pantua,shankarpali,0
pantua,dal makhani,0
pantua,gajar ka halwa,0
pantua,petha,0
pantua,rasgulla,0
pantua,alu pitika,0
chhena pantua,pantua,1
chhena pantua,payasam,0
chhena pantua,dhondas,0
chhena pantua,shrikhand,0
chhena pantua,chingri malai curry,0
chhena pantua,ariselu,0
chhena pantua,laddu,0
chhena pantua,daal puri,0
meetha pantua,pantua,1
meetha pantua,gheela pitha,0
meetha pantua,sutar feni,0
meetha pantua,mihidana,0
meetha pantua,pootharekulu,0
meetha pantua,luchi,0
meetha pantua,dudhi halwa,0
meetha pantua,beef fry,0
sweet pantua,pantua,1
sweet pantua,kabiraji,0
sweet pantua,modak,0
sweet pantua,kheer,0
sweet pantua,kakinada khaja,0
sweet pantua,dhondas,0
sweet pantua,chhena jalebi,0
sweet pantua,bhindi masala,0
pantua dessert,pantua,1
pantua dessert,ledikeni,0
pantua dessert,adhirasam,0
pantua dessert,mawa bati,0
pantua dessert,churma ladoo,0
pantua dessert,mysore pak,0
pantua dessert,hando guri,0
pantua dessert,vindaloo,0
rice flour pithe,pithe,1
rice flour pithe,mohanthal,0
rice flour pithe,haq maas,0
rice flour pithe,til pitha,0
rice flour pithe,kaju katli,0
rice flour pithe,poornalu,0
rice flour pithe,mysore pak,0
rice flour pithe,pork bharta,0
assam pithe,pithe,1
assam pithe,double ka meetha,0
assam pithe,kulfi falooda,0
assam pithe,til pitha,0
assam pithe,masor tenga,0
assam pithe,phirni,0
assam pithe,maach jhol,0
assam pithe,chevdo,0
pithe,pithe,1
pithe,payasam,0
pithe,kaju katli,0
pithe,hando guri,0
pithe,kumol sawul,0
pithe,rasgulla,0
pithe,bilahi maas,0
pithe,kabiraji,0
pithe dessert,pithe,1
pithe dessert,halvasan,0
pithe dessert,pootharekulu,0
pithe dessert,laddu,0
pithe dessert,cheera doi,0
pithe dessert,imarti,0
pithe dessert,coconut vadi,0
pithe dessert,theeyal,0
meetha pithe,pithe,1
meetha pithe,mihidana,0
meetha pithe,black rice,0
meetha pithe,panjeeri,0
meetha pithe,chak hao kheer,0
meetha pithe,kheer,0
meetha pithe,sheer korma,0
meetha pithe,kutchi dabeli,0
sweet pithe,pithe,1
sweet pithe,adhirasam,0
sweet pithe,jalebi,0
sweet pithe,sheera,0
sweet pithe,obbattu holige,0
sweet pithe,kheer,0
sweet pithe,shankarpali,0
sweet pithe,brown rice,0
meetha rasabali,rasabali,1
meetha rasabali,boondi,0
meetha rasabali,halvasan,0
meetha rasabali,chhena jalebi,0
meetha rasabali,adhirasam,0
meetha rasabali,shrikhand,0
meetha rasabali,panjeeri,0
meetha rasabali,payokh,0
rasabali dessert,rasabali,1
rasabali dessert,doodhpak,0
rasabali dessert,ariselu,0
rasabali dessert,dudhi halwa,0
rasabali dessert,sheer korma,0
rasabali dessert,mihidana,0
rasabali dessert,lyangcha,0
rasabali dessert,masor koni,0
chenna rasabali,rasabali,1
chenna rasabali,rasgulla,0
chenna rasabali,sutar feni,0
chenna rasabali,halvasan,0
chenna rasabali,coconut vadi,0
chenna rasabali,pongal,0
chenna rasabali,hando guri,0
chenna rasabali,rajma chaval,0
odisha rasabali,rasabali,1
odisha rasabali,boondi,0
odisha rasabali,shankarpali,0
odisha rasabali,ariselu,0
odisha rasabali,panjeeri,0
odisha rasabali,ghevar,0
odisha rasabali,cham cham,0
odisha rasabali,masor tenga,0
sweet rasabali,rasabali,1
sweet rasabali,mishti chholar dal,0
sweet rasabali,goja,0
sweet rasabali,unni appam,0
sweet rasabali,petha,0
sweet rasabali,ariselu,0
sweet rasabali,shukto,0
sweet rasabali,bisi bele bath,0
rasabali,rasabali,1
rasabali,kajjikaya,0
rasabali,adhirasam,0
rasabali,shahi tukra,0
rasabali,sohan papdi,0
rasabali,sukhdi,0
rasabali,cham cham,0
rasabali,mysore pak,0
ras malai,ras malai,1
ras malai,rabri,0
ras malai,poornalu,0
ras malai,modak,0
ras malai,sukhdi,0
ras malai,dudhi halwa,0
ras malai,dal makhani,0
ras malai,khandvi,0
chhena ras malai,ras malai,1
chhena ras malai,chhena kheeri,0
chhena ras malai,daal puri,0
chhena ras malai,ledikeni,0
chhena ras malai,dal makhani,0
chhena ras malai,singori,0
chhena ras malai,balu shahi,0
chhena ras malai,boondi,0
meetha ras malai,ras malai,1
meetha ras malai,lyangcha,0
meetha ras malai,kabiraji,0
meetha ras malai,pakhala,0
meetha ras malai,cheera doi,0
meetha ras malai,pootharekulu,0
meetha ras malai,malapua,0
meetha ras malai,thepla,0
ras malai dessert,ras malai,1
ras malai dessert,lassi,0
ras malai dessert,kalakand,0
ras malai dessert,kuzhi paniyaram,0
ras malai dessert,laddu,0
ras malai dessert,churma ladoo,0
ras malai dessert,chak hao kheer,0
ras malai dessert,aloo tikki,0
sweet ras malai,ras malai,1
sweet ras malai,shahi tukra,0
sweet ras malai,pinaca,0
sweet ras malai,rasabali,0
sweet ras malai,payokh,0
sweet ras malai,malapua,0
sweet ras malai,churma ladoo,0
sweet ras malai,pav bhaji,0
west bengal ras malai,ras malai,1
west bengal ras malai,kuzhi paniyaram,0
west bengal ras malai,til pitha,0
west bengal ras malai,misti doi,0
west bengal ras malai,halvasan,0
west bengal ras malai,mawa bati,0
west bengal ras malai,anarsa,0
west bengal ras malai,obbattu holige,0
sweet rasgulla,rasgulla,1
sweet rasgulla,lassi,0
sweet rasgulla,doodhpak,0
sweet rasgulla,ariselu,0
sweet rasgulla,jalebi,0
